dtn|SON200121101904|N9GIN20001724|2020-01-21 11:16:23|N9|A|Allocate|1475|78394977|13|1301|130102|DTAC_CENTER|765|1032|0.00|866197046606619||OPH00A5SBL0|3960.00|0.00|3960.00|259.07|26590.00|Discovery|2020-01-21 11:16:23|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|353418118545182||SSHGA10SGN0|3913.00|0.00|3913.00|255.99|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|353418118545208||SSHGA10SGN0|3913.00|0.00|3913.00|255.99|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|862435046684994||OPH0A920PP0|6885.00|0.00|6885.00|450.42|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|862435047106195||OPH0A920GN0|6885.00|0.00|6885.00|450.42|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|862435048125251||OPH0A920MT0|6885.00|0.00|6885.00|450.42|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809046969696||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809046969910||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809046976857||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041126878||HWH00Y6SBK0|3560.00|0.00|3560.00|232.90|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041127157||HWH00Y6SBK0|3560.00|0.00|3560.00|232.90|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041848125||HWH00Y6SBL0|3560.00|0.00|3560.00|232.90|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041850980||HWH00Y6SBL0|3560.00|0.00|3560.00|232.90|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041852283||HWH00Y6SBL0|3560.00|0.00|3560.00|232.90|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042092959||VVY1520VRD0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042134413||VVY1520VRD0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042137739||VVY1520VRD0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588045988959||OPHA5203WH0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588045991995||OPHA5203WH0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588047738634||OPHA5203BK0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588047741430||OPHA5203BK0|4302.00|0.00|4302.00|281.44|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|868954040296708||HWH00Y9SBK0|6960.00|0.00|6960.00|455.33|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101903|N9GIN20001725|2020-01-21 11:23:08|N9|A|Allocate|26988|77562263|13|1301|130102|DTAC_CENTER|765|1032|0.00|868954040305152||HWH00Y9SBK0|6960.00|0.00|6960.00|455.33|100635.00|Discovery|2020-01-21 11:23:08|osya10
dtn|SON200121101915|N9GIN20001727|2020-01-21 12:50:58|N9|A|Allocate|1435|71037917|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113854407||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 12:50:58|osya10
dtn|SON200121101915|N9GIN20001727|2020-01-21 12:50:58|N9|A|Allocate|1435|71037917|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113858143||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 12:50:58|osya10
dtn|SON200121101915|N9GIN20001727|2020-01-21 12:50:58|N9|A|Allocate|1435|71037917|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113858168||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 12:50:58|osya10
dtn|SON200121101916|N9GIN20001728|2020-01-21 12:51:39|N9|A|Allocate|1435|71471466|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113857004||SSA51128PK0|9140.00|0.00|9140.00|597.94|45700.00|Discovery|2020-01-21 12:51:39|osya10
dtn|SON200121101916|N9GIN20001728|2020-01-21 12:51:39|N9|A|Allocate|1435|71471466|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113857343||SSA51128PK0|9140.00|0.00|9140.00|597.94|45700.00|Discovery|2020-01-21 12:51:39|osya10
dtn|SON200121101916|N9GIN20001728|2020-01-21 12:51:39|N9|A|Allocate|1435|71471466|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113879479||SSA51128PK0|9140.00|0.00|9140.00|597.94|45700.00|Discovery|2020-01-21 12:51:39|osya10
dtn|SON200121101916|N9GIN20001728|2020-01-21 12:51:39|N9|A|Allocate|1435|71471466|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113880063||SSA51128PK0|9140.00|0.00|9140.00|597.94|45700.00|Discovery|2020-01-21 12:51:39|osya10
dtn|SON200121101916|N9GIN20001728|2020-01-21 12:51:39|N9|A|Allocate|1435|71471466|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113880923||SSA51128PK0|9140.00|0.00|9140.00|597.94|45700.00|Discovery|2020-01-21 12:51:39|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|352049110454668||SSA50S64BK0|7912.00|0.00|7912.00|517.61|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|353418118552972||SSHGA10SGN0|3952.00|0.00|3952.00|258.54|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|862435048166198||OPH0A920MT0|6955.00|0.00|6955.00|455.00|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047012033||VVH00Y11BL0|3475.00|0.00|3475.00|227.34|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047014013||VVH00Y11BL0|3475.00|0.00|3475.00|227.34|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047036537||VVH00Y11RD0|3475.00|0.00|3475.00|227.34|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047036677||VVH00Y11RD0|3475.00|0.00|3475.00|227.34|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200121101906|N9GIN20001729|2020-01-21 12:51:56|N9|A|Allocate|1480|71089834|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041862852||HWH00Y6SBL0|3595.00|0.00|3595.00|235.19|36314.00|Discovery|2020-01-21 12:51:56|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|353418118545729||SSHGA10SGN0|3913.00|0.00|3913.00|255.99|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|356573087138083||IPH7P032RG0|13781.00|0.00|13781.00|901.56|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|865881041120699||HWH00Y6SBK0|3560.00|0.00|3560.00|232.90|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|866197046606031||OPH00A5SBL0|3960.00|0.00|3960.00|259.07|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042078750||VVY1520VBK0|4302.00|0.00|4302.00|281.44|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042079113||VVY1520VBK0|4302.00|0.00|4302.00|281.44|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|867542042949423||HWH00P30CT0|13771.00|0.00|13771.00|900.91|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588047741711||OPHA5203BK0|4302.00|0.00|4302.00|281.44|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048574358||VVY19VTRWH0|6024.00|0.00|6024.00|394.09|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048677177||VVY19VTRBK0|6024.00|0.00|6024.00|394.09|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|868054045917489||HWH0P30PBL0|21523.00|0.00|21523.00|1408.04|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101899|N9GIN20001730|2020-01-21 12:52:22|N9|A|Allocate|1003|71009813|13|1301|130102|DTAC_CENTER|765|1032|0.00|868054049133265||HWH0P30PCT0|21523.00|0.00|21523.00|1408.05|106985.00|Discovery|2020-01-21 12:52:22|osya10
dtn|SON200120101900|N9GIN20001731|2020-01-21 13:00:49|N9|A|Allocate|1003|76365563|13|1301|130102|DTAC_CENTER|765|1032|0.00|867542042948680||HWH00P30CT0|13771.00|0.00|13771.00|900.91|53367.00|Discovery|2020-01-21 13:00:49|osya10
dtn|SON200120101900|N9GIN20001731|2020-01-21 13:00:49|N9|A|Allocate|1003|76365563|13|1301|130102|DTAC_CENTER|765|1032|0.00|867542043616427||HWH00P30BK0|13771.00|0.00|13771.00|900.91|53367.00|Discovery|2020-01-21 13:00:49|osya10
dtn|SON200120101900|N9GIN20001731|2020-01-21 13:00:49|N9|A|Allocate|1003|76365563|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588045992076||OPHA5203WH0|4302.00|0.00|4302.00|281.44|53367.00|Discovery|2020-01-21 13:00:49|osya10
dtn|SON200120101900|N9GIN20001731|2020-01-21 13:00:49|N9|A|Allocate|1003|76365563|13|1301|130102|DTAC_CENTER|765|1032|0.00|868054049990227||HWH0P30PBK0|21523.00|0.00|21523.00|1408.04|53367.00|Discovery|2020-01-21 13:00:49|osya10
dtn|SON200121101954|N9GIN20001732|2020-01-21 13:01:01|N9|A|Allocate|26988|75886210|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047013510||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|34422.00|Discovery|2020-01-21 13:01:01|osya10
dtn|SON200121101954|N9GIN20001732|2020-01-21 13:01:01|N9|A|Allocate|26988|75886210|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047036776||VVH00Y11RD0|3440.00|0.00|3440.00|225.05|34422.00|Discovery|2020-01-21 13:01:01|osya10
dtn|SON200121101954|N9GIN20001732|2020-01-21 13:01:01|N9|A|Allocate|26988|75886210|13|1301|130102|DTAC_CENTER|765|1032|0.00|867542043615502||HWH00P30BK0|13771.00|0.00|13771.00|900.90|34422.00|Discovery|2020-01-21 13:01:01|osya10
dtn|SON200121101954|N9GIN20001732|2020-01-21 13:01:01|N9|A|Allocate|26988|75886210|13|1301|130102|DTAC_CENTER|765|1032|0.00|867542043858532||HWH00P30BL0|13771.00|0.00|13771.00|900.91|34422.00|Discovery|2020-01-21 13:01:01|osya10
dtn|SON200121101949|N9GIN20001734|2020-01-21 13:01:25|N9|A|Allocate|1447|71117583|13|1301|130102|DTAC_CENTER|765|1032|0.00|866197046605975||OPH00A5SBL0|3960.00|0.00|3960.00|259.07|16182.00|Discovery|2020-01-21 13:01:25|osya10
dtn|SON200121101949|N9GIN20001734|2020-01-21 13:01:25|N9|A|Allocate|1447|71117583|13|1301|130102|DTAC_CENTER|765|1032|0.00|866197046606577||OPH00A5SBL0|3960.00|0.00|3960.00|259.07|16182.00|Discovery|2020-01-21 13:01:25|osya10
dtn|SON200121101949|N9GIN20001734|2020-01-21 13:01:25|N9|A|Allocate|1447|71117583|13|1301|130102|DTAC_CENTER|765|1032|0.00|866197046606635||OPH00A5SBL0|3960.00|0.00|3960.00|259.07|16182.00|Discovery|2020-01-21 13:01:25|osya10
dtn|SON200121101949|N9GIN20001734|2020-01-21 13:01:25|N9|A|Allocate|1447|71117583|13|1301|130102|DTAC_CENTER|765|1032|0.00|867588045992712||OPHA5203WH0|4302.00|0.00|4302.00|281.44|16182.00|Discovery|2020-01-21 13:01:25|osya10
dtn|SON200121101929|N9GIN20001735|2020-01-21 13:07:49|N9|A|Allocate|1487|71056000|13|1301|130102|DTAC_CENTER|765|1032|0.00|356564107036589||IP110064PP0|23661.00|0.00|23661.00|1547.92|36651.00|Discovery|2020-01-21 13:07:49|osya10
dtn|SON200121101929|N9GIN20001735|2020-01-21 13:07:49|N9|A|Allocate|1487|71056000|13|1301|130102|DTAC_CENTER|765|1032|0.00|864794049227583||HWHNOV5TBK0|8688.00|0.00|8688.00|568.37|36651.00|Discovery|2020-01-21 13:07:49|osya10
dtn|SON200121101929|N9GIN20001735|2020-01-21 13:07:49|N9|A|Allocate|1487|71056000|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042079139||VVY1520VBK0|4302.00|0.00|4302.00|281.44|36651.00|Discovery|2020-01-21 13:07:49|osya10
dtn|SON200121101939|N9GIN20001736|2020-01-21 13:08:04|N9|A|Allocate|1455|71438697|13|1301|130102|DTAC_CENTER|765|1032|0.00|356570086852334||IPH7P032GD0|13920.00|0.00|13920.00|910.65|33040.00|Discovery|2020-01-21 13:08:04|osya10
dtn|SON200121101939|N9GIN20001736|2020-01-21 13:08:04|N9|A|Allocate|1455|71438697|13|1301|130102|DTAC_CENTER|765|1032|0.00|862435048165778||OPH0A920MT0|6955.00|0.00|6955.00|455.00|33040.00|Discovery|2020-01-21 13:08:04|osya10
dtn|SON200121101939|N9GIN20001736|2020-01-21 13:08:04|N9|A|Allocate|1455|71438697|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047013734||VVH00Y11RD0|3475.00|0.00|3475.00|227.34|33040.00|Discovery|2020-01-21 13:08:04|osya10
dtn|SON200121101939|N9GIN20001736|2020-01-21 13:08:04|N9|A|Allocate|1455|71438697|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042134595||VVY1520VRD0|4345.00|0.00|4345.00|284.26|33040.00|Discovery|2020-01-21 13:08:04|osya10
dtn|SON200121101939|N9GIN20001736|2020-01-21 13:08:04|N9|A|Allocate|1455|71438697|13|1301|130102|DTAC_CENTER|765|1032|0.00|867175042136012||VVY1520VRD0|4345.00|0.00|4345.00|284.26|33040.00|Discovery|2020-01-21 13:08:04|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047011530||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047011696||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047012579||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047013155||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|864809047015390||VVH00Y11BL0|3440.00|0.00|3440.00|225.05|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048575033||VVY19VTRWH0|6024.00|0.00|6024.00|394.09|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048575132||VVY19VTRWH0|6024.00|0.00|6024.00|394.09|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048575470||VVY19VTRWH0|6024.00|0.00|6024.00|394.09|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048576890||VVY19VTRWH0|6024.00|0.00|6024.00|394.09|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101940|N9GIN20001739|2020-01-21 13:12:14|N9|A|Allocate|1458|71042307|13|1301|130102|DTAC_CENTER|765|1032|0.00|867966048578656||VVY19VTRWH0|6024.00|0.00|6024.00|394.09|47320.00|Discovery|2020-01-21 13:12:14|osya10
dtn|SON200121101930|N9GIN20001742|2020-01-21 13:20:06|N9|A|Allocate|1435|71102183|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113875303||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 13:20:06|osya10
dtn|SON200121101930|N9GIN20001742|2020-01-21 13:20:06|N9|A|Allocate|1435|71102183|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113876103||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 13:20:06|osya10
dtn|SON200121101930|N9GIN20001742|2020-01-21 13:20:06|N9|A|Allocate|1435|71102183|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113877374||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 13:20:06|osya10
dtn|SON200121101913|N9GIN20001744|2020-01-21 13:20:38|N9|A|Allocate|1435|71095299|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113798232||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 13:20:38|osya10
dtn|SON200121101913|N9GIN20001744|2020-01-21 13:20:38|N9|A|Allocate|1435|71095299|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113859596||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 13:20:38|osya10
dtn|SON200121101913|N9GIN20001744|2020-01-21 13:20:38|N9|A|Allocate|1435|71095299|13|1301|130102|DTAC_CENTER|765|1032|0.00|352353113880931||SSA51128PK0|9140.00|0.00|9140.00|597.94|27420.00|Discovery|2020-01-21 13:20:38|osya10
dtn|SON200121101938|N9GIN20001747|2020-01-21 13:21:39|N9|A|Allocate|28736|76333307|13|1301|130102|DTAC_CENTER|765|1032|0.00|353250111142646||SSA20S32BK0|4784.00|0.00|4784.00|312.97|90460.00|Discovery|2020-01-21 13:21:39|osya10
dtn|SON200121101938|N9GIN20001747|2020-01-21 13:21:39|N9|A|Allocate|28736|76333307|13|1301|130102|DTAC_CENTER|765|1032|0.00|353250111143248||SSA20S32BK0|4784.00|0.00|4784.00|312.97|90460.00|Discovery|2020-01-21 13:21:39|osya10
dtn|SON200121101938|N9GIN20001747|2020-01-21 13:21:39|N9|A|Allocate|28736|76333307|13|1301|130102|DTAC_CENTER|765|1032|0.00|860475043988123||HWHY7P19BK0|3560.00|0.00|3560.00|232.90|90460.00|Discovery|2020-01-21 13:21:39|osya10
dtn|SON200121101938|N9GIN20001747|2020-01-21 13:21:39|N9|A|Allocate|28736|76333307|13|1301|130102|DTAC_CENTER|765|1032|0.00|860475044248691||HWHY7P19BW0|3560.00|0.00|3560.00|232.90|90460.00|Discovery|2020-01-21 13:21:39|osya10
